experiment,prompt_strategy,director_model,matcher_model,session_id,round,object_num,basket_id,left_extractor,left_gpt_model,right_extractor,right_gpt_model,left_re_words,right_re_words,word_count_delta_right_minus_left,multiset_jaccard,left_referring_expression,right_referring_expression
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,4,4,4,deterministic,,deterministic,,9,9,0,1.0,rectangular green/teal wicker w tan braided rim + handle,rectangular green/teal wicker w tan braided rim + handle
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,4,5,5,deterministic,,deterministic,,12,12,0,1.0,round chunky weave tub w two little ear handles (no big handle),round chunky weave tub w two little ear handles (no big handle)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,4,6,6,deterministic,,deterministic,,13,13,0,1.0,round brown bucket basket w one thick dark handle across top (kinda shiny),round brown bucket basket w one thick dark handle across top (kinda shiny)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,4,7,7,deterministic,,deterministic,,11,11,0,1.0,"tall cylindrical hamper, vertical slats, two small loop handles near top","tall cylindrical hamper, vertical slats, two small loop handles near top"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,4,8,8,deterministic,,deterministic,,12,12,0,1.0,"picnic basket w lid + strap, handle on top, kind of boxy/rectangular","picnic basket w lid + strap, handle on top, kind of boxy/rectangular"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_4,4,9,9,deterministic,,deterministic,,8,8,0,1.0,"round cat-face basket (front view, ears + whiskers)","round cat-face basket (front view, ears + whiskers)"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,1,1,deterministic,,deterministic,,19,19,0,1.0,"looks like a woven animal/duck shape w a little head/beak on the right, kind of lidded body","looks like a woven animal/duck shape w a little head/beak on the right, kind of lidded body"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,10,10,deterministic,,deterministic,,35,35,0,1.0,"shallow round tray-basket w one handle; spiral weave on the base, pale tan w some reddish tones shallow round tray w one handle; spiral-coil base, pale tan w a bit of reddish tint","shallow round tray-basket w one handle; spiral weave on the base, pale tan w some reddish tones shallow round tray w one handle; spiral-coil base, pale tan w a bit of reddish tint"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,11,11,deterministic,,deterministic,,19,19,0,1.0,"chunky round open basket w two stubby side handles (no top handle), kind of bulging shape, darker tan weave","chunky round open basket w two stubby side handles (no top handle), kind of bulging shape, darker tan weave"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,12,12,deterministic,,deterministic,,23,23,0,1.0,light brown oval basket w a single arched handle; has a pointed/triangular dip in the rim on one side (like a spout),light brown oval basket w a single arched handle; has a pointed/triangular dip in the rim on one side (like a spout)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,2,2,deterministic,,deterministic,,12,12,0,1.0,classic round brown basket w a big dark arched handle (almost black),classic round brown basket w a big dark arched handle (almost black)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,3,3,deterministic,,deterministic,,18,18,0,1.0,rectangular picnic basket w a tall center handle and a hinged lid flipped open to the right side,rectangular picnic basket w a tall center handle and a hinged lid flipped open to the right side
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,4,4,deterministic,,deterministic,,22,22,0,1.0,"light tan/white oval basket, kind of shallow, with a handle wrapped in white tape and little reddish bands near the sides","light tan/white oval basket, kind of shallow, with a handle wrapped in white tape and little reddish bands near the sides"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,5,5,deterministic,,deterministic,,13,13,0,1.0,"squat rectangular basket w thick twisted-rope handle; tight checker weave, warm brown","squat rectangular basket w thick twisted-rope handle; tight checker weave, warm brown"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,6,6,deterministic,,deterministic,,14,14,0,1.0,"round lidded basket that’s a cat face (ears + whiskers), sitting on little feet","round lidded basket that’s a cat face (ears + whiskers), sitting on little feet"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,7,7,deterministic,,deterministic,,17,17,0,1.0,rectangular basket w a wide handle; greenish/teal vertical weave on the sides and a braided rim,rectangular basket w a wide handle; greenish/teal vertical weave on the sides and a braided rim
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,8,8,deterministic,,deterministic,,20,20,0,1.0,"dark gray/black wicker basket, oval-ish, with a thick dark handle and a lighter (whitish) band around the bottom","dark gray/black wicker basket, oval-ish, with a thick dark handle and a lighter (whitish) band around the bottom"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,1,9,9,deterministic,,deterministic,,17,17,0,1.0,"tall cylindrical brown basket, kind of like a hamper, with two small loop handles near the top","tall cylindrical brown basket, kind of like a hamper, with two small loop handles near the top"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,1,1,deterministic,,deterministic,,17,17,0,1.0,oval picnic basket w tall center handle + a little hinged lid flap on one side (light tan),oval picnic basket w tall center handle + a little hinged lid flap on one side (light tan)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,10,10,deterministic,,deterministic,,16,16,0,1.0,"big round tub basket, very tight weave, two small ear handles sticking up (no long handle)","big round tub basket, very tight weave, two small ear handles sticking up (no long handle)"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,11,11,deterministic,,deterministic,,16,16,0,1.0,small oval basket w tall handle; handle has colored fabric wraps (red/purple) near the sides,small oval basket w tall handle; handle has colored fabric wraps (red/purple) near the sides
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,12,12,deterministic,,deterministic,,20,20,0,1.0,light brown rectangular-ish basket w one tall handle; open slat sides (kinda like a picnic basket but no lid),light brown rectangular-ish basket w one tall handle; open slat sides (kinda like a picnic basket but no lid)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,2,2,deterministic,,deterministic,,17,17,0,1.0,"tall cylindrical wicker hamper, kind of like a barrel, with 2 small loop handles near the rim","tall cylindrical wicker hamper, kind of like a barrel, with 2 small loop handles near the rim"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,3,3,deterministic,,deterministic,,18,18,0,1.0,round bulbous basket w a thick dark arched handle (almost black) and a lighter band around the rim,round bulbous basket w a thick dark arched handle (almost black) and a lighter band around the rim
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,4,4,deterministic,,deterministic,,12,12,0,1.0,"small rectangular low basket, chunky twisted handle, tight checker weave (golden tan)","small rectangular low basket, chunky twisted handle, tight checker weave (golden tan)"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,5,5,deterministic,,deterministic,,13,13,0,1.0,dark gray/black wicker basket w a pale/white base band + gray handle,dark gray/black wicker basket w a pale/white base band + gray handle
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,6,6,deterministic,,deterministic,,14,14,0,1.0,"lidded duck-shaped basket (tan), head on the right w a little blue eye","lidded duck-shaped basket (tan), head on the right w a little blue eye"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,7,7,deterministic,,deterministic,,21,21,0,1.0,"round lidded animal basket viewed from top—looks like a cat face w ears + red eyes, sitting on 3 little feet","round lidded animal basket viewed from top—looks like a cat face w ears + red eyes, sitting on 3 little feet"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,8,8,deterministic,,deterministic,,17,17,0,1.0,"shallow round tray-basket w a single thin handle; spiral weave center, light tan w darker rim","shallow round tray-basket w a single thin handle; spiral weave center, light tan w darker rim"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,2,9,9,deterministic,,deterministic,,14,14,0,1.0,"rectangular basket w greenish sides + tan top/bottom bands, and a braided-looking handle","rectangular basket w greenish sides + tan top/bottom bands, and a braided-looking handle"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,1,1,deterministic,,deterministic,,16,16,0,1.0,rectangular tote w one big handle; greenish/teal weave on the sides with tan rim/base,rectangular tote w one big handle; greenish/teal weave on the sides with tan rim/base
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,10,10,deterministic,,deterministic,,13,13,0,1.0,"chunky round tub basket w two little ear handles; tight weave, darker brown","chunky round tub basket w two little ear handles; tight weave, darker brown"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,11,11,deterministic,,deterministic,,17,17,0,1.0,"shallow round tray basket w one handle; spiral weave on the base, light tan w reddish rim","shallow round tray basket w one handle; spiral weave on the base, light tan w reddish rim"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,12,12,deterministic,,deterministic,,15,15,0,1.0,"picnic basket w a hinged lid + big handle over top; kind of rectangular, golden tan","picnic basket w a hinged lid + big handle over top; kind of rectangular, golden tan"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,2,2,deterministic,,deterministic,,18,18,0,1.0,small oval wicker w tall handle; handle has white wrap at top + little red ties on the sides,small oval wicker w tall handle; handle has white wrap at top + little red ties on the sides
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,3,3,deterministic,,deterministic,,12,12,0,1.0,round lidded basket shaped like a cat head (face/ears on lid),round lidded basket shaped like a cat head (face/ears on lid)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,4,4,deterministic,,deterministic,,12,12,0,1.0,"lidded basket shaped like a mouse/rat, long pointy nose (side profile)","lidded basket shaped like a mouse/rat, long pointy nose (side profile)"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,5,5,deterministic,,deterministic,,18,18,0,1.0,light tan oval basket w one handle; kind of tall sides and a little flared lip (open top),light tan oval basket w one handle; kind of tall sides and a little flared lip (open top)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,6,6,deterministic,,deterministic,,29,29,0,1.0,"no stripes/white—pretty uniform light tan, just a slightly darker rim; open oval w handle tall cylindrical brown basket, vertical slats, two small loop handles near the top","no stripes/white—pretty uniform light tan, just a slightly darker rim; open oval w handle tall cylindrical brown basket, vertical slats, two small loop handles near the top"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,7,7,deterministic,,deterministic,,15,15,0,1.0,round brown basket w a thick dark arched handle; kind of bulbous like a pot,round brown basket w a thick dark arched handle; kind of bulbous like a pot
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,8,8,deterministic,,deterministic,,18,18,0,1.0,dark gray/black oval basket w one handle; has a row of white dash marks around the middle,dark gray/black oval basket w one handle; has a row of white dash marks around the middle
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,3,9,9,deterministic,,deterministic,,12,12,0,1.0,small rectangular honey-brown basket w a twisted rope handle (no lid),small rectangular honey-brown basket w a twisted rope handle (no lid)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,1,1,deterministic,,deterministic,,15,15,0,1.0,"shallow oval tray basket, light straw color, one big arched handle, kinda spiral weave base","shallow oval tray basket, light straw color, one big arched handle, kinda spiral weave base"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,10,10,deterministic,,deterministic,,17,17,0,1.0,oval low basket w tall handle; white/cream weave w some red ties on the handle sides,oval low basket w tall handle; white/cream weave w some red ties on the handle sides
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,11,11,deterministic,,deterministic,,11,11,0,1.0,squat oval tan basket w wide opening + thick handle (no lid).,squat oval tan basket w wide opening + thick handle (no lid).
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,12,12,deterministic,,deterministic,,11,11,0,1.0,dark gray/black weave basket w big handle + light base stripe.,dark gray/black weave basket w big handle + light base stripe.
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,2,2,deterministic,,deterministic,,27,27,0,1.0,small rectangular tan basket w tall loop handle; tight square/checker weave small light-brown basket w super tall loop handle; tight square/checker weave (no lid),small rectangular tan basket w tall loop handle; tight square/checker weave small light-brown basket w super tall loop handle; tight square/checker weave (no lid)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,3,3,deterministic,,deterministic,,10,10,0,1.0,"lidded duck-shaped basket (side view), long beak, little eye","lidded duck-shaped basket (side view), long beak, little eye"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,4,4,deterministic,,deterministic,,13,13,0,1.0,"rectangular basket w greenish sides + tan rim, big arched handle, kinda picnic style","rectangular basket w greenish sides + tan rim, big arched handle, kinda picnic style"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,5,5,deterministic,,deterministic,,14,14,0,1.0,round chunky brown basket w 2 little ear handles sticking up (no big handle),round chunky brown basket w 2 little ear handles sticking up (no big handle)
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,6,6,deterministic,,deterministic,,12,12,0,1.0,round dark brown basket w one thick black handle; kinda bucket shape,round dark brown basket w one thick black handle; kinda bucket shape
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,7,7,deterministic,,deterministic,,12,12,0,1.0,"tall cylindrical brown basket, open top, 2 small loop handles near rim","tall cylindrical brown basket, open top, 2 small loop handles near rim"
Cameron-style,cameron-prompt,gpt-5.2,gpt-5.2,gpt5.2-cameron_123423_5,4,8,8,deterministic,,deterministic,,12,12,0,1.0,rectangular picnic basket w hinged lid + handle on top (kinda suitcase shape),rectangular picnic basket w hinged lid + handle on top (kinda suitcase shape)
