experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,round,object_num,basket_id,left_extractor,left_gpt_model,right_extractor,right_gpt_model,left_re_words,right_re_words,word_count_delta_right_minus_left,multiset_jaccard,left_referring_expression,right_referring_expression
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,4,images/022.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,orange twisted handle,orange twisted handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,5,images/040.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,gray basket black handle,gray basket black handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,6,images/076.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,bunny red eye,bunny red eye
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,7,images/033.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,cat face round,cat face round
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,8,images/019.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,flat shallow tray,flat shallow tray
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,2,9,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,1,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,10,images/065.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tan tub,tan tub
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,11,images/019.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,flat tray,flat tray
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,12,images/015.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,rect picnic,rect picnic
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,2,images/009.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,white striped,white striped
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,3,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,4,images/076.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,bunny red eye,bunny red eye
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,5,images/017.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,pink oval,pink oval
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,6,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,7,images/001.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,dark bowl,dark bowl
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,8,images/040.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,gray black handle,gray black handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,3,9,images/022.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,orange twisted,orange twisted
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,1,images/019.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,flat tray,flat tray
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,10,images/009.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,white striped,white striped
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,11,images/017.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,pink oval,pink oval
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,12,images/040.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,gray black handle,gray black handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,2,images/022.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,orange twisted,orange twisted
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,3,images/076.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,bunny red eye,bunny red eye
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,4,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,5,images/065.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tan tub,tan tub
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,6,images/001.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,dark bowl,dark bowl
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,7,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,8,images/015.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,rect picnic,rect picnic
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,4,9,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,1,images/040.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,gray black handle,gray black handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,10,images/015.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,rect picnic,rect picnic
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,11,images/019.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,flat tray,flat tray
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,12,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,green rectangular,green rectangular
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,2,images/009.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,white striped,white striped
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,3,images/065.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tan tub,tan tub
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,4,images/001.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,dark bowl,dark bowl
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,5,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,6,images/022.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,orange twisted,orange twisted
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,7,images/017.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,pink oval,pink oval
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,8,images/076.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,bunny red eye,bunny red eye
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_1,5,9,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,1,images/076.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"rabbit shaped basket, red eye","rabbit shaped basket, red eye"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,10,images/019.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"flat round tray, single handle","flat round tray, single handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,11,images/065.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"oval basket, two side handles","oval basket, two side handles"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,12,images/017.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"pinkish basket, smooth arch handle","pinkish basket, smooth arch handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,2,images/001.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,"dark round basket, big dark handle","dark round basket, big dark handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,3,images/015.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,rect basket w tall middle handle,rect basket w tall middle handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,4,images/009.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,small white striped basket,small white striped basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,5,images/022.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"orange square basket, twisted handle","orange square basket, twisted handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,6,images/033.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,round cat basket face,round cat basket face
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,7,images/012.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,greenish rectangular basket,greenish rectangular basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,8,images/040.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"gray striped basket, black handle","gray striped basket, black handle"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,1,9,images/037.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,tall cylinder basket,tall cylinder basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,1,images/015.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,rect basket w tall middle handle,rect basket w tall middle handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,10,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,oval two side handles,oval two side handles
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,11,images/009.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,small white striped,small white striped
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,12,images/017.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,pinkish smooth arch,pinkish smooth arch
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,2,images/037.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,tall cylinder basket,tall cylinder basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,3,images/001.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,dark round basket,dark round basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,4,images/022.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,orange square twisted handle,orange square twisted handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,5,images/040.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,gray striped black handle,gray striped black handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,6,images/076.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,rabbit basket,rabbit basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,7,images/033.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,cat face round,cat face round
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,8,images/019.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,flat tray single handle,flat tray single handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,2,9,images/012.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,greenish rectangular basket,greenish rectangular basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,1,images/012.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,greenish rectangular basket,greenish rectangular basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,10,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,oval two side handles,oval two side handles
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,11,images/019.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,flat tray single handle,flat tray single handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,12,images/015.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,rect tall middle handle,rect tall middle handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,2,images/009.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,small white striped,small white striped
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,3,images/033.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,cat face round,cat face round
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,4,images/076.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,rabbit basket,rabbit basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,5,images/017.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,pinkish smooth arch,pinkish smooth arch
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,6,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,7,images/001.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,dark round basket,dark round basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,8,images/040.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,gray striped black handle,gray striped black handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,3,9,images/022.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,orange square twisted handle,orange square twisted handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,1,images/019.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,flat tray single handle,flat tray single handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,10,images/009.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,small white striped,small white striped
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,11,images/017.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,pinkish smooth arch,pinkish smooth arch
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,12,images/040.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,gray striped black handle,gray striped black handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,2,images/022.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,orange square twisted handle,orange square twisted handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,3,images/076.png,deterministic,,gpt,gpt-5.5,1,1,0,1.0,rabbit,rabbit
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,4,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,greenish rectangular,greenish rectangular
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,5,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,oval two side handles,oval two side handles
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,6,images/001.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,dark round basket,dark round basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,7,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,8,images/015.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,rect tall middle handle,rect tall middle handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,4,9,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,1,images/040.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,gray striped black handle,gray striped black handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,10,images/015.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,rect tall middle handle,rect tall middle handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,11,images/019.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,flat tray,flat tray
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,12,images/012.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,greenish rectangular,greenish rectangular
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,2,images/009.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,small white striped,small white striped
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,3,images/065.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,oval two side handles,oval two side handles
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,4,images/001.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,dark round basket,dark round basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,5,images/037.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,tall cylinder,tall cylinder
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,6,images/022.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,orange square twisted handle,orange square twisted handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,7,images/017.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,pinkish smooth arch,pinkish smooth arch
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,8,images/076.png,deterministic,,gpt,gpt-5.5,1,1,0,1.0,rabbit,rabbit
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_2,5,9,images/033.png,deterministic,,gpt,gpt-5.5,2,2,0,1.0,cat face,cat face
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,1,images/076.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,fish-shaped basket,fish-shaped basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,10,images/019.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,flat round tray basket,flat round tray basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,11,images/065.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,deep oval basket with side handles,deep oval basket with side handles
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,12,images/017.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,pinkish basket with arched handle,pinkish basket with arched handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,2,images/001.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,dark bucket w black handle,dark bucket w black handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,3,images/015.png,deterministic,,gpt,gpt-5.5,5,5,0,1.0,"rectangular picnic basket, lid open","rectangular picnic basket, lid open"
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,4,images/009.png,deterministic,,gpt,gpt-5.5,7,7,0,1.0,small white/tan basket with thin handle,small white/tan basket with thin handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,5,images/022.png,deterministic,,gpt,gpt-5.5,6,6,0,1.0,square basket with twisted rope handle,square basket with twisted rope handle
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,6,images/033.png,deterministic,,gpt,gpt-5.5,4,4,0,1.0,round cat face basket,round cat face basket
Cameron,gpt5.5-cameron-emnlp-2,cameron-prompt,gpt-5.5,gpt-5.5,gpt5.5-cameron-emnlp-2_170010_3,1,7,images/012.png,deterministic,,gpt,gpt-5.5,3,3,0,1.0,greenish rectangular basket,greenish rectangular basket
